"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"29","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","January",2011,"34","frs",11098,10101,1130,174,1,22504,0.00855969056703386,"FRS Frankfort",22,1,24,10,0,7,5,18,5,23,2,4,0,8,2,8,0,10,0,9,2,49,9,0,0,0,30,8,4,2,29,3,6,2,11,2,12,6,3,1,0,0,56,7,9,0,81,14,13,10,39,1,24,5,0,0,14,9,14,4,0,0,0,12,6,5,1,6,0,18,6,12,1,13,0,34,7,72,5,5,1,30,2,22,4,1,1,1,0,20,2,6,2,0,3,11,0,17,6,1,1,15,3,6,6,8,3,71,3,51,16,32,2,10,6,5,37,4,20,6,6,0,0,0,9,1,0,0,7,9,1,0,0,1,8,3,21,3,1,1,7,1,13,1,0,8,0,4,0,3,1,0,14,2,1,0,31,3,0,0,11,5,29,0,6,2,30,10,1528,,,,,,,,147,118
"30","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","January",2011,"4","gas",136,110,48,0,0,294,0.000111826743099358,"GAS Glenwood-Lynwood bookmobile",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,,,,,,,,35,
"31","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","January",2011,"21","gps",5659,5564,867,146,1,12237,0.00465450290920695,"GPS Grande Prairie",20,5,31,8,0,3,0,15,5,21,8,5,5,3,3,30,3,9,0,13,1,27,5,0,0,0,41,7,5,0,33,3,3,1,15,5,7,9,6,1,0,0,65,6,24,3,71,22,9,12,26,6,26,7,0,0,27,13,11,1,15,1,0,0,0,14,2,21,1,14,6,13,0,23,6,53,7,57,7,0,3,15,7,11,5,6,1,0,0,19,1,7,1,6,2,14,5,45,5,4,0,15,3,4,3,2,0,47,1,71,19,29,2,6,2,4,32,5,18,2,2,0,7,2,12,7,7,1,8,1,1,0,0,0,20,2,17,6,2,1,8,2,16,0,0,20,1,1,0,7,0,0,10,3,1,0,16,8,0,0,10,5,42,2,1,2,48,7,1653,,,,,,,,376,97
"32","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","January",2011,"139","gws",1559,1396,387,27,0,3369,0.00128144318878142,"GWS Glenwood-Lynwood",15,1,28,5,0,3,1,12,1,6,5,6,0,2,2,17,2,7,4,9,0,27,3,0,0,0,30,6,7,1,20,2,8,2,17,1,9,3,6,1,0,0,64,6,12,4,62,13,11,10,22,2,23,4,0,0,16,4,8,0,20,2,3,27,2,0,0,10,0,15,3,8,0,11,0,35,2,48,5,2,0,6,6,15,0,5,0,0,0,8,2,6,2,4,3,14,0,30,7,5,0,15,3,5,0,4,0,43,0,42,7,22,0,7,0,4,24,2,3,6,0,1,2,2,13,2,1,2,9,0,2,1,0,0,11,3,13,2,1,0,3,1,13,1,0,13,0,2,1,3,0,0,4,1,1,0,32,7,0,0,7,1,24,0,5,0,42,4,1253,,,"gws",58,0,0,58,221,76
"33","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","January",2011,"4","has",2190,2074,387,56,0,4707,0.00179036897880503,"HAS Harvey",3,1,14,0,0,1,0,0,1,9,3,1,0,0,0,12,1,0,0,2,0,2,1,0,0,0,6,0,2,0,9,1,1,0,2,0,4,0,0,1,0,0,5,0,0,0,13,1,1,0,3,0,5,1,0,0,4,0,3,0,2,0,0,8,0,0,0,0,0,3,0,2,0,3,0,5,1,5,1,1,0,2,1,2,1,2,0,0,0,0,0,1,0,5,1,4,0,14,2,0,0,1,1,1,0,1,0,12,1,8,1,7,0,2,1,2,10,0,0,0,0,0,0,0,1,0,4,0,2,0,2,0,1,0,2,0,0,1,0,0,4,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,8,0,1,0,0,7,0,0,0,9,2,278,,,,,,,,277,70
"34","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","January",2011,"165","hds",10137,9806,1725,223,1,21892,0.00832690836711274,"HDS Hinsdale",31,5,37,18,0,14,3,27,7,29,10,7,2,8,1,13,3,6,1,6,0,36,9,0,0,0,37,10,9,9,27,10,6,4,23,7,22,5,9,7,0,0,117,26,18,2,142,43,17,11,49,5,28,7,0,0,30,7,18,2,35,14,0,15,6,15,3,14,1,0,0,11,1,23,4,50,15,78,17,11,2,41,12,28,8,19,5,0,0,19,1,15,1,4,7,30,3,44,8,3,1,25,5,9,4,14,7,85,14,108,40,44,16,23,14,7,29,9,23,8,6,1,0,2,18,6,1,1,22,8,8,0,1,0,6,3,26,8,3,1,13,6,22,5,0,10,3,4,2,4,1,0,20,10,3,1,49,22,0,0,17,3,62,7,7,5,62,19,2506,,,"hds",90,0,250,340,562,95
"35","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","January",2011,"27","hks",2251,2262,825,120,1,5459,0.00207640200877345,"HKS Hodgkins",3,0,2,0,0,0,0,0,3,5,0,0,0,2,1,2,0,1,0,2,0,6,0,0,0,0,4,1,1,0,0,1,3,0,1,4,2,0,2,0,0,0,19,0,2,0,8,0,3,0,5,0,1,1,0,0,9,0,3,0,1,1,0,1,0,0,0,0,0,4,0,0,0,5,1,2,0,9,1,2,0,3,0,3,0,0,0,0,0,4,1,2,0,1,0,2,0,1,1,0,0,4,0,1,0,0,0,3,0,8,3,4,0,1,0,1,6,0,2,2,1,1,0,0,1,1,0,0,4,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,1,1,3,0,1,0,0,1,0,1,0,1,2,0,0,1,1,4,0,0,0,6,1,215,,,,,,,,,7
"36","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","January",2011,"31","hss",5407,5291,506,106,0,11310,0.00430190634167939,"HSS Hillside",4,2,12,6,0,2,1,6,5,8,3,3,1,1,1,8,2,1,0,2,0,10,0,0,0,0,12,8,5,2,5,2,1,0,4,3,5,1,3,1,0,0,28,4,6,1,32,24,5,7,8,3,8,6,0,0,6,5,7,2,6,3,0,9,4,2,0,2,3,5,3,8,1,0,0,6,5,32,11,1,0,4,2,12,0,1,1,1,0,8,0,4,0,1,1,13,0,14,10,1,0,12,1,4,0,1,1,13,4,32,7,12,5,2,1,2,10,0,3,6,2,1,1,0,6,1,0,0,6,1,3,0,0,0,0,2,12,7,0,1,4,3,3,1,0,4,0,1,2,2,0,0,1,2,0,0,14,3,0,0,4,3,11,0,0,3,15,3,694,,,,,,,,373,39
"37","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","January",2011,"162","hws",14370,13803,2663,578,0,31414,0.0119487255364736,"HWS Homewood",43,6,74,12,0,13,1,33,15,41,14,10,2,13,6,31,4,15,2,10,1,79,14,0,0,0,55,9,23,5,45,12,12,2,40,5,45,18,7,3,0,0,200,15,23,3,210,64,29,15,69,4,69,16,0,0,52,7,48,5,64,11,0,47,4,23,3,20,1,89,14,25,4,38,4,0,0,138,26,6,2,49,11,46,2,3,1,0,0,40,3,22,8,6,6,31,3,72,11,11,0,45,7,9,6,13,4,157,16,176,43,78,20,16,3,23,73,9,39,28,10,2,1,1,38,14,10,3,34,3,5,1,1,0,19,4,43,10,6,0,15,4,30,0,0,27,6,15,4,9,0,0,22,10,8,1,63,27,0,0,28,6,90,7,6,4,118,28,3891,,,,,,,,867,96
"38","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","January",2011,"337","ins",36218,35341,4846,582,5,76992,0.0292849136214482,"INS Indian Prairie",33,3,61,13,0,11,5,27,13,36,10,16,4,9,5,30,2,19,3,9,1,66,6,0,0,0,69,7,25,3,35,11,12,4,43,1,22,6,13,6,0,0,145,19,16,3,179,39,29,27,56,4,42,12,0,0,36,2,28,5,41,8,0,34,10,25,3,19,3,71,9,15,3,31,4,81,16,0,0,10,4,52,5,48,3,5,0,1,0,34,1,23,4,7,3,37,3,44,9,9,0,38,4,7,2,13,2,141,6,142,31,51,8,30,4,5,76,7,45,12,9,2,2,0,26,7,0,0,42,3,8,4,0,0,9,5,41,7,8,3,11,2,23,2,1,33,4,1,2,10,0,0,26,6,4,1,61,20,0,0,20,2,104,5,15,4,94,19,3226,,,,,,,,584,228
"39","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","January",2011,"24","jds",982,919,211,23,0,2135,0.000812075158221529,"JDS Justice",9,1,1,0,0,0,1,2,3,10,3,0,0,1,0,3,0,2,1,2,0,8,1,0,0,0,6,0,2,2,3,0,2,0,1,2,1,1,2,0,0,0,14,2,0,0,13,7,1,2,7,2,1,3,0,0,1,2,1,1,6,5,0,2,0,2,0,7,1,5,1,4,0,2,0,2,5,7,1,0,0,3,1,3,0,1,0,0,0,1,0,3,1,0,0,1,1,2,1,0,0,4,1,0,2,1,0,10,3,7,2,6,2,0,0,0,4,1,1,4,0,2,0,0,1,4,0,1,1,0,0,0,0,0,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,7,3,0,0,0,2,6,1,1,1,8,2,298,,,,,,,,85,65
"40","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","January",2011,"69","lgs",8731,8260,860,144,0,17995,0.0068446334764386,"LGS La Grange",35,7,30,22,0,9,2,23,10,33,7,10,1,13,6,17,5,9,2,7,1,57,10,0,0,0,47,9,8,5,28,5,7,11,20,5,13,9,3,3,0,0,160,17,21,2,150,48,26,9,44,5,43,10,0,0,33,5,15,9,40,17,0,18,8,22,3,13,2,59,19,9,6,30,3,43,16,107,28,7,5,0,0,68,6,7,3,0,0,22,3,23,4,3,5,25,6,37,14,3,4,31,10,6,11,15,0,76,13,129,33,51,7,25,7,8,42,16,37,11,6,4,3,1,20,10,0,2,34,6,6,5,0,0,11,2,17,7,4,3,16,6,9,4,0,11,8,8,3,5,1,0,21,7,4,1,52,12,0,0,16,6,42,7,6,4,78,17,2787,,,,,,,,558,67
"41","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","January",2011,"17","lps",7877,7774,1420,240,8,17319,0.00658750803992443,"LPS La Grange Park",29,1,51,14,0,7,2,29,19,39,3,11,2,10,6,16,1,15,2,11,1,66,4,0,0,0,58,6,6,2,38,6,9,1,35,3,19,5,10,1,0,0,154,14,13,2,132,50,33,4,36,2,30,8,0,0,33,5,32,1,37,5,0,21,4,17,1,8,0,53,12,13,5,22,1,68,6,97,10,10,1,57,11,0,0,9,5,0,0,23,2,15,4,2,12,28,4,41,6,5,1,28,7,8,6,10,3,114,5,136,22,55,12,24,2,9,47,8,32,5,7,5,3,1,36,2,0,0,23,2,3,0,0,0,12,1,37,9,4,1,15,2,15,3,0,11,5,7,0,8,0,0,20,4,5,0,54,19,0,0,14,5,67,3,11,3,76,24,2753,,,"lps",66,0,0,66,485,39
"42","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","January",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
"43","LYS","Lyons Public Library","XBR","https://catalog.swanlibraries.net/lys","January",2011,"46","lys",2233,2233,245,47,1,4759,0.00181014785853689,"LYS Lyons",5,3,10,5,0,1,0,3,0,6,2,2,1,1,2,1,1,2,3,0,0,5,1,0,0,0,14,1,3,0,3,2,0,0,1,1,0,2,1,2,0,0,25,5,2,0,16,13,5,3,8,4,2,5,0,0,7,3,7,3,8,5,0,3,1,1,2,1,2,5,6,0,1,4,3,9,2,11,2,1,1,4,1,5,2,0,0,0,0,12,3,5,1,1,1,2,1,3,2,0,0,3,2,0,1,1,2,16,5,18,13,5,12,1,2,0,7,3,6,3,1,0,0,0,3,3,0,3,4,2,1,2,0,0,1,0,2,0,1,3,3,1,2,0,0,5,11,1,1,2,1,0,3,3,0,1,5,3,0,0,0,0,9,1,1,2,19,7,510,,,,,,,,284,34
"44","MAS","The Morton Arboretum -- Sterling Morton Library","XBR","https://catalog.swanlibraries.net/mas","January",2011,"1","mas",258,141,79,8,0,486,0.000184856452878531,"MAS Morton Arboretum",0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,245,,,"mas",254,0,0,254,32,16
"45","MCS","McCook Public Library District","XBR","https://catalog.swanlibraries.net/mcs","January",2011,"29","mcs",1828,1744,179,329,3,4083,0.00155302242202272,"MCS McCook",1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1,0,0,0,2,0,1,0,5,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,2,2,0,0,1,0,4,0,3,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,74,,,,,,,,34,2
"46","MDS","Midlothian Public Library","XBR","https://catalog.swanlibraries.net/mds","January",2011,"51","mds",3610,3265,359,13,0,7247,0.002756491181092,"MDS Midlothian",10,0,27,1,0,5,0,6,3,7,4,6,1,6,1,4,0,9,1,2,0,15,1,0,0,0,21,1,4,1,9,0,2,1,10,1,12,2,4,2,0,0,50,2,8,3,40,5,6,2,14,0,16,3,0,0,17,1,13,3,9,1,0,6,2,11,0,6,1,15,6,3,0,10,1,22,1,28,6,1,0,18,0,22,1,5,0,0,0,8,0,0,0,2,3,7,1,15,4,2,0,9,0,2,1,1,0,31,2,38,7,22,0,4,0,3,11,1,21,4,1,0,2,0,6,1,1,0,7,0,1,1,0,0,2,0,5,2,1,0,4,1,5,2,0,4,4,1,0,1,0,0,5,2,2,1,19,5,0,0,13,0,14,0,2,0,22,0,873,,,"mds",3,0,0,3,211,52
"47","MKS","Markham Public Library -- Bradford Anderson Oglesby Library","XBR","https://catalog.swanlibraries.net/mks","January",2011,"40","mks",791,682,131,5,0,1609,0.000612004182472337,"MKS Markham",3,0,4,4,1,0,0,1,3,4,3,2,0,1,0,6,0,0,0,2,0,5,0,0,0,0,4,0,2,0,3,0,0,0,2,1,0,0,1,1,0,0,8,0,8,0,9,3,2,2,1,0,8,0,0,0,1,0,2,0,1,0,0,5,2,3,0,6,0,2,0,0,1,0,0,7,0,5,4,0,0,3,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,6,2,1,0,2,0,0,2,0,0,10,0,10,1,6,0,3,0,0,7,0,2,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,2,1,1,0,1,0,4,0,0,2,0,0,0,1,0,0,4,0,0,0,5,1,0,0,3,0,4,1,0,0,4,1,238,,,,,,,,51,74
"48","MPS","Melrose Park Public Library","XBR","https://catalog.swanlibraries.net/mps","January",2011,"86","mps",3548,3441,277,202,1,7469,0.00284093178302417,"MPS Melrose Park",6,1,15,10,0,1,0,5,2,13,20,1,0,1,1,6,1,3,2,5,1,10,4,0,0,0,12,5,2,3,10,7,1,8,7,3,3,6,0,5,0,0,30,7,4,3,43,11,11,11,7,3,14,7,0,0,5,3,6,1,10,2,0,11,2,4,2,4,1,11,11,2,1,10,0,14,4,26,4,1,1,10,6,9,3,2,1,0,0,6,1,2,1,1,1,0,0,16,5,2,1,18,1,2,6,1,0,20,2,44,25,18,6,2,1,1,16,4,5,7,0,2,0,1,3,1,0,0,4,3,2,2,0,0,3,9,13,5,0,1,4,1,6,2,0,2,0,2,1,1,1,0,5,1,2,1,18,21,0,0,10,3,16,2,0,1,28,6,896,,,,,,,,126,61
"49","MTS","Matteson Area Public Library District","XBR","https://catalog.swanlibraries.net/mts","January",2011,"88","mts",7277,6963,1588,81,0,15909,0.00605119610873363,"MTS Matteson",16,0,31,12,0,7,0,14,7,24,4,7,2,2,0,20,4,13,2,12,1,49,7,0,0,0,36,7,7,5,28,5,1,2,28,2,5,2,7,1,0,0,82,8,13,2,76,14,19,22,18,10,25,12,0,0,20,12,19,1,20,7,0,43,9,19,1,27,3,25,7,17,1,25,1,50,8,79,8,4,3,23,4,22,7,10,7,0,0,29,0,11,1,5,2,21,3,0,0,2,0,16,0,4,2,3,4,64,4,69,28,38,5,11,5,3,42,9,17,6,3,2,5,0,12,4,6,1,8,0,0,2,2,0,15,7,19,5,4,1,6,3,8,1,1,13,2,1,1,6,0,0,14,1,2,0,35,11,0,1,10,5,29,3,8,2,45,15,1876,,,,,,,,425,77
"50","MWS","Maywood Public Library District","XBR","https://catalog.swanlibraries.net/mws","January",2011,"12","mws",1232,1192,339,24,0,2787,0.0010600718810133,"MWS Maywood",3,0,8,4,0,2,0,2,1,0,1,4,1,1,0,10,0,2,0,1,0,7,0,0,0,0,6,0,1,0,1,1,1,0,2,0,0,0,1,0,0,0,7,0,2,0,9,2,3,2,3,0,3,2,0,0,3,1,1,0,1,0,0,6,0,0,0,7,0,8,0,1,0,2,0,9,0,9,2,0,0,2,1,1,0,0,0,0,0,0,0,3,0,3,1,3,0,5,2,0,0,3,0,0,2,0,0,13,1,12,3,3,1,1,0,0,7,0,3,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,1,1,2,0,1,0,1,0,2,1,0,1,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,10,1,251,,,,,,,,115,61
"51","NLS","Northlake Public Library District","XBR","https://catalog.swanlibraries.net/nls","January",2011,"60","nls",6652,6402,691,87,1,13833,0.00526156237174633,"NLS Northlake",4,0,18,5,0,3,1,14,13,34,6,4,1,1,0,18,1,8,2,9,3,48,4,0,0,0,17,4,6,1,23,11,3,0,13,2,5,1,6,1,0,0,63,4,9,2,60,8,11,21,28,2,22,5,0,0,13,2,16,2,23,2,0,11,0,5,0,6,0,23,6,19,1,12,5,36,6,43,9,1,1,28,0,20,4,6,1,0,0,16,1,9,1,2,1,21,1,17,7,1,0,0,0,1,1,2,0,44,0,50,12,18,4,7,2,6,31,2,14,3,0,0,0,1,13,8,1,0,7,0,5,2,0,0,6,0,8,3,5,0,6,3,17,2,0,7,2,1,1,1,1,0,5,0,1,0,21,18,0,0,7,3,26,2,3,0,41,4,1331,,,,,,,,40,91
"52","NRS","North Riverside Public Library District","XBR","https://catalog.swanlibraries.net/nrs","January",2011,"9","nrs",1856,1833,353,17,1,4060,0.00154427407137209,"NRS North Riverside",8,0,6,0,0,1,0,3,0,8,0,1,0,2,0,2,0,3,0,3,0,16,2,0,0,0,3,2,1,0,5,1,2,1,8,0,4,1,3,2,0,0,25,1,2,0,34,4,5,1,14,1,5,0,0,0,8,0,10,0,9,2,0,3,0,1,0,4,0,8,0,3,0,4,3,9,1,18,0,1,0,10,0,6,1,0,0,0,0,1,1,3,0,0,1,3,0,7,0,0,0,5,0,0,0,1,1,22,3,25,1,10,3,3,0,2,9,1,5,2,2,0,0,0,4,3,0,0,6,2,5,0,0,0,2,1,4,1,1,0,2,1,0,1,0,4,0,0,0,1,0,0,1,0,0,0,7,4,0,0,1,0,11,2,2,0,21,2,481,,,,,,,,104,13
"53","OES","Oak Park Public Library -- Dole Branch Library","XBR","https://catalog.swanlibraries.net/oes","January",2011,"56","oes",737,682,235,6,0,1660,0.00063140269913243,"OES Oak Park Dole",7,0,6,1,0,1,2,5,2,12,0,2,0,2,3,4,0,5,1,3,0,11,5,0,0,0,5,1,1,2,5,3,5,0,8,0,4,1,0,1,0,0,37,9,2,0,49,13,12,7,15,1,10,2,0,0,14,2,5,1,10,3,0,5,3,10,1,6,1,8,5,0,2,12,1,22,4,18,4,1,2,16,4,14,6,0,1,1,0,9,0,2,3,1,1,7,1,6,3,1,0,5,6,2,0,0,0,31,8,121,72,15,5,24,13,3,15,4,12,6,1,1,0,1,5,3,0,0,8,1,0,2,0,1,2,1,4,3,1,0,0,2,5,3,0,2,0,0,1,1,0,0,9,2,0,1,14,7,0,1,2,1,20,0,0,0,22,7,957,,,,,,,,58,10
"54","OLS","Oak Lawn Public Library","XBR","https://catalog.swanlibraries.net/ols","January",2011,"339","ols",8316,7399,1972,93,0,17780,0.0067628554160088,"OLS Oak Lawn",31,8,51,11,0,12,3,32,10,41,11,8,4,14,2,34,0,14,2,9,0,73,11,0,0,0,63,12,16,7,37,10,8,0,41,8,24,14,13,3,0,0,153,8,28,5,158,25,25,16,73,2,51,13,0,0,28,5,31,3,43,8,0,23,4,20,1,19,1,57,4,15,4,29,3,82,12,104,11,4,0,49,4,32,6,10,5,5,0,27,2,12,1,13,5,22,3,46,17,1,0,31,3,10,8,6,3,0,0,134,15,65,9,20,5,5,72,10,24,3,7,3,2,1,16,10,0,0,29,2,4,1,0,0,16,4,42,8,4,0,17,0,25,5,0,22,1,8,2,8,2,0,23,7,2,2,71,18,0,1,31,2,38,8,10,4,108,19,2971,,,,,,,,349,208
"55","OPS","Oak Park Public Library -- Main Library","XBR","https://catalog.swanlibraries.net/ops","January",2011,"707","ops",15624,15155,5920,68,0,36767,0.0139848090596398,"OPS Oak Park Main",64,3,97,21,0,28,3,79,17,112,11,21,6,26,4,58,4,36,6,28,2,164,13,0,0,0,129,11,32,8,78,10,12,6,61,6,28,21,12,4,0,0,366,17,51,6,494,67,81,52,112,4,69,12,0,0,104,6,61,8,113,15,0,64,3,44,6,35,2,163,21,38,3,65,7,154,19,282,33,12,4,95,18,102,11,3,0,1,0,60,4,34,5,5,13,52,6,92,24,2,0,68,7,33,7,73,23,282,19,0,0,144,17,174,45,22,124,31,76,13,8,2,5,1,65,11,3,6,71,10,18,2,0,0,27,6,82,15,12,0,26,3,45,4,0,25,3,5,3,12,1,0,55,24,4,0,119,40,0,3,54,11,135,4,14,1,214,22,6670,,,,,,,,1341,346
"56","OZS","Oak Park Public Library -- Maze Branch Library","XBR","https://catalog.swanlibraries.net/ozs","January",2011,"78","ozs",1512,1533,441,3,0,3489,0.0013270867573934,"OZS Oak Park Maze",14,1,29,12,0,7,1,15,10,29,8,17,0,7,1,12,0,2,2,6,0,34,5,0,0,0,27,4,7,1,16,3,5,1,14,2,10,2,5,1,0,0,96,6,7,3,112,22,14,12,42,2,28,4,0,0,42,3,19,3,34,4,0,19,1,14,1,9,1,34,8,9,5,12,0,36,5,73,10,4,0,19,5,26,1,0,0,2,0,16,0,7,1,0,2,11,2,35,6,1,0,19,3,6,2,15,11,57,5,337,166,33,6,0,0,6,34,5,25,4,6,2,0,1,14,5,1,0,18,7,8,0,0,0,4,0,30,3,3,2,7,6,3,2,0,6,2,0,1,8,0,0,14,1,0,2,46,8,0,0,10,2,36,7,3,1,66,9,2216,,,,,,,,76,23
"57","PCS","Prairie State College -- Library","XBR","https://catalog.swanlibraries.net/pcs","January",2011,"120","pcs",482,393,129,19,0,1023,0.000389111422417154,"PCS Prairie State College",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,18,,,"pcs",231,0,118,349,391,60
"58","PFS","Park Forest Public Library","XBR","https://catalog.swanlibraries.net/pfs","January",2011,"75","pfs",8734,8377,1370,377,2,18860,0.00717364753351664,"PFS Park Forest",33,1,47,3,0,9,0,38,2,37,6,17,4,11,1,34,2,16,2,19,1,103,11,0,0,0,77,11,14,7,68,8,13,1,41,5,13,1,23,3,0,0,185,9,42,3,279,21,39,19,69,4,52,7,0,0,41,6,24,3,57,5,0,49,3,29,0,20,1,54,7,9,2,28,2,76,10,165,11,14,3,40,3,38,2,15,3,0,0,44,1,17,0,2,5,24,3,79,5,5,1,25,4,15,5,5,1,185,3,155,17,67,5,25,2,7,0,0,37,5,4,0,4,0,35,8,1,0,20,1,4,1,0,0,16,1,40,0,4,1,10,2,21,7,0,19,1,3,2,10,0,0,25,3,4,2,58,12,0,2,28,1,76,3,6,0,96,9,3420,,,,,,,,296,128
